Year,IT01,IT02,IT03,IT04,ES01,ES02,ES03,ES04,ES05,ES06,ES07,ES08,ES09,ES10,ES11,ES12,ES13,ES14,ES15,ES16,ES17,ES18,ES19,ES20,PT01,FR01,FR02,FR03,FR04,FR05,FR06,FR07,FR08,FR09,FR10,FR11,FR12,FR13,FR14,FR15,GB01,GB02,GB03,BE01,BE02,BE03,BE04,NL01,DE01,DE02,DE03,DE04,DE05,DE06,DE07,DE08,CH01,CH02,CH03,CH04,CH05,CH06,CH07,CH08,CH09,CH10,CH11,AT01,AT02,HR01,HU01,HU02,HU03,CZ01,CZ02,CZ03,CZ04,CZ05,CZ06,CZ07,CZ08,PL01,PL02,NO01,NO02,NO03,NO04,NO05,NO06,NO07,NO08,NO09,NO10,SE01,SE02,SE03,SE04,LV01,RU01,RU02,RU03,RU04,RU05
1946,3,3,3,3,1,3,3,1,1,3,3,1,1,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,2,2,3,3,4,3,3,3,1,3,3,4,3,3,4,3,3,3,3,3,3,3,3,1,2,1,3,4,3,3,3,4,3,3,3,3,3,3,1,3,3,3,3,3,3,3,1,3,2,3,2,2,2,3,1,3,3,3,3,3
1947,3,3,3,3,1,3,3,1,1,3,3,1,1,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,3,2,2,3,3,4,3,3,3,1,3,3,4,3,3,4,3,3,3,3,3,3,3,3,1,2,1,3,4,3,3,3,4,3,3,3,3,3,3,1,3,3,3,3,3,3,3,1,3,2,3,2,2,2,3,1,3,3,3,3,3
1948,3,3,3,3,1,3,3,1,1,3,3,1,1,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,3,2,2,3,3,4,3,3,3,1,3,3,4,3,3,4,3,3,3,3,3,3,3,3,1,2,1,3,4,3,3,3,4,3,3,3,3,3,3,1,3,3,3,3,3,3,3,1,3,2,3,2,2,2,3,1,3,3,3,3,3
1949,3,3,3,3,1,3,3,1,1,3,3,1,1,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,3,2,2,3,3,4,3,3,3,1,3,3,4,3,3,4,3,3,3,3,3,3,3,3,1,2,1,3,4,3,3,3,4,3,3,3,3,3,3,1,3,3,3,3,3,3,3,1,3,2,3,2,2,2,3,1,3,3,3,3,3
1950,3,3,3,3,1,3,3,1,1,3,3,1,1,4,3,2,2,3,4,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,3,2,2,3,3,4,3,3,3,1,3,3,4,3,3,4,3,3,3,3,3,3,3,3,1,2,1,3,4,3,3,3,4,3,3,3,3,3,3,1,3,3,3,3,3,3,3,1,3,2,3,2,2,2,3,1,3,3,3,3,3
1951,3,3,3,3,1,3,3,1,1,3,3,1,1,4,3,2,2,3,4,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,3,2,2,3,3,4,3,3,3,1,3,3,4,3,3,4,3,3,3,3,3,3,3,3,1,2,1,3,4,3,3,3,4,3,3,3,3,3,3,1,3,3,3,3,3,3,3,1,3,2,3,2,2,2,3,1,3,3,3,3,3
1952,3,3,3,3,1,3,3,1,1,3,3,1,1,4,3,2,2,3,4,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,3,2,2,3,3,4,3,3,3,1,3,3,4,3,3,4,3,3,3,3,3,3,3,3,1,2,1,3,4,3,3,3,4,3,3,3,3,3,3,1,3,3,3,3,3,3,3,1,3,2,3,2,2,2,3,1,3,3,3,3,3
1953,3,3,3,3,1,3,3,1,1,3,3,1,1,4,3,2,2,3,4,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,3,2,2,3,3,4,3,3,3,1,3,3,4,3,3,4,3,3,3,3,3,3,3,3,1,2,1,3,4,3,3,3,4,3,3,3,3,3,3,1,3,3,3,3,3,3,3,1,3,2,3,2,2,2,3,1,3,3,3,3,1
1954,3,3,3,3,1,3,3,1,1,3,3,1,1,4,3,2,2,3,4,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,3,2,2,3,3,4,3,3,3,1,3,3,4,3,3,4,3,3,3,3,3,3,3,3,1,2,1,3,4,3,3,3,4,3,3,3,3,3,3,1,3,3,3,3,3,3,3,1,3,2,3,2,2,2,3,1,3,3,3,3,1
1955,3,3,3,3,1,3,3,1,1,3,3,1,1,4,3,2,2,3,4,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,3,2,2,3,3,4,3,3,3,1,3,3,4,3,3,4,3,3,3,3,3,3,3,3,1,2,1,3,4,3,3,3,4,3,3,3,3,3,3,1,3,3,3,3,3,3,3,1,3,2,3,2,2,2,3,1,3,3,3,3,1
1956,3,3,3,3,1,3,3,1,1,3,3,1,1,4,3,2,2,3,4,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,3,2,2,3,3,4,3,3,3,1,3,3,4,3,3,4,3,3,3,3,3,3,3,3,1,2,1,3,4,3,3,3,4,3,3,3,3,3,3,1,3,3,3,3,3,3,3,1,3,2,3,2,2,2,3,1,3,3,3,3,1
1957,3,3,3,3,1,3,3,1,1,3,3,1,1,4,3,2,2,3,4,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,3,2,2,3,3,4,3,3,3,1,3,3,4,3,3,4,3,3,3,3,3,3,3,3,1,2,1,3,4,3,3,3,4,3,3,3,3,3,3,1,3,3,3,3,3,3,3,1,3,2,3,2,2,2,3,1,3,3,3,3,1
1958,3,3,3,3,1,3,3,1,1,3,3,1,1,4,3,2,2,3,4,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,3,2,2,3,3,4,3,3,3,1,3,3,4,3,3,4,3,3,3,3,3,3,3,3,1,2,1,3,4,3,3,3,4,3,3,3,3,3,3,1,3,3,3,3,3,3,3,1,3,2,3,2,2,2,3,1,3,3,3,3,1
1959,3,3,3,3,1,3,3,1,1,3,3,1,1,4,3,2,2,3,4,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,3,2,2,3,3,4,3,3,3,1,3,3,4,3,3,4,3,3,3,3,3,3,3,3,1,2,1,3,4,3,3,3,4,3,3,3,3,3,3,1,3,3,3,3,3,3,3,1,3,2,3,2,2,2,3,1,1,3,3,3,1
1960,3,3,3,3,1,3,3,1,1,3,3,1,1,4,3,2,2,3,4,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,3,2,2,3,3,4,3,3,3,1,3,3,4,3,3,4,3,3,3,3,3,3,3,3,1,2,1,3,4,3,3,3,4,3,3,3,3,3,3,1,3,3,3,3,3,3,3,1,3,2,3,2,2,2,3,1,1,3,3,3,1
1961,3,3,3,3,1,3,3,1,1,3,3,1,1,4,3,2,2,3,4,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,3,2,2,3,3,4,3,3,3,1,3,3,4,3,3,4,3,3,3,3,3,3,3,3,1,2,1,3,4,3,3,3,4,3,3,3,3,3,3,1,3,3,3,3,3,3,3,1,3,2,3,2,2,2,3,1,1,3,3,3,1
1962,3,3,3,3,1,3,3,1,1,3,3,1,1,4,3,2,2,3,4,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,3,2,2,3,3,4,3,3,3,1,3,3,4,3,3,4,3,3,3,3,3,3,3,3,1,2,1,3,4,3,3,3,4,3,3,3,3,3,3,1,3,3,3,3,3,3,3,1,3,2,3,2,2,2,3,1,1,3,3,3,1
1963,3,3,3,3,1,3,3,1,1,3,3,1,1,4,3,2,2,3,4,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,3,2,2,3,3,4,3,3,3,1,3,3,4,3,3,4,3,3,3,3,3,3,3,3,1,2,1,3,4,3,3,3,4,3,3,3,3,3,3,1,3,3,3,3,3,3,3,1,3,2,3,2,2,2,3,1,1,3,3,3,1
1964,3,3,3,3,1,3,3,1,1,3,3,1,1,4,3,2,2,3,4,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,3,2,2,3,3,4,3,3,3,1,3,3,4,3,3,4,3,3,3,3,3,3,3,3,1,2,1,3,4,3,3,3,4,3,3,3,3,3,3,1,3,3,3,3,3,3,3,1,3,2,3,2,2,2,3,1,1,3,3,3,1
1965,3,3,3,3,1,3,3,1,1,3,3,1,1,4,3,2,2,3,4,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,3,2,2,3,3,4,3,3,3,1,3,3,4,3,3,4,3,3,3,3,3,3,3,3,1,2,1,3,4,3,3,3,4,3,3,3,3,3,3,1,3,3,3,3,3,3,3,1,3,2,3,2,2,2,3,1,1,3,3,3,1
1966,4,3,3,3,1,3,3,1,1,3,3,1,1,4,3,2,2,3,4,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,3,2,2,3,3,4,3,3,3,1,3,3,4,3,3,4,3,3,3,3,3,3,3,3,1,2,1,3,4,3,3,3,4,3,3,3,3,3,3,1,3,3,3,3,3,3,3,1,3,2,3,2,2,2,3,1,1,3,3,3,1
1967,4,4,3,3,1,3,1,1,1,3,3,1,1,4,3,2,2,3,1,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,3,2,2,3,3,4,3,3,3,1,3,3,4,3,3,4,3,3,3,3,3,3,3,3,1,2,1,3,4,3,3,3,4,3,3,3,3,3,3,1,3,3,3,3,3,3,3,1,3,2,3,2,2,2,3,1,1,3,3,3,1
1968,4,4,3,3,1,3,1,1,1,3,3,1,1,4,3,2,2,3,1,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,3,2,2,3,3,4,3,3,3,1,3,3,4,3,3,4,3,3,3,3,3,3,3,3,1,2,1,3,4,3,3,3,4,3,3,3,3,3,3,1,3,3,3,3,3,3,3,1,3,2,3,2,2,2,3,1,1,3,3,3,1
1969,4,4,3,3,1,3,1,1,1,3,3,1,1,4,3,2,2,3,1,3,3,3,3,1,3,3,3,2,3,3,3,3,3,3,3,3,4,3,3,3,3,4,3,2,2,3,3,4,3,3,3,1,3,3,4,3,3,4,3,3,3,3,3,3,3,3,1,2,1,3,4,3,3,3,4,3,3,3,3,3,3,1,3,3,3,3,3,3,3,1,3,2,3,2,2,2,3,1,1,3,3,3,1
1970,4,4,3,3,1,3,1,1,1,3,3,1,1,4,3,2,2,3,1,3,3,3,3,1,3,3,3,2,3,3,3,3,3,3,3,3,4,3,3,3,3,4,3,2,2,3,3,4,3,3,3,1,3,3,4,3,3,4,3,3,3,3,3,3,3,3,1,2,1,3,4,3,3,3,4,3,3,3,3,3,3,1,3,3,3,3,3,3,3,1,3,2,3,2,2,2,3,1,1,3,3,3,1
1971,4,4,3,3,1,3,1,1,1,3,3,1,1,4,3,2,2,3,1,3,3,3,3,1,3,3,3,2,3,3,3,3,3,3,3,3,4,3,3,3,3,4,3,3,2,3,3,4,3,3,3,1,3,3,4,3,3,4,3,3,3,3,3,3,3,3,1,2,1,3,4,3,3,3,4,3,3,3,3,3,3,1,3,3,3,3,3,3,3,1,3,2,3,2,2,2,3,1,1,3,3,3,1
1972,4,4,3,3,1,3,1,1,1,3,3,1,1,4,3,2,2,3,1,3,3,3,3,1,3,3,3,2,3,3,3,3,3,3,3,3,4,3,3,3,3,4,3,3,2,3,3,4,3,3,3,1,3,3,4,3,3,4,3,3,3,3,3,3,3,3,1,2,1,3,4,3,3,3,4,3,3,3,3,3,3,1,3,3,3,3,3,3,3,1,3,2,3,2,2,2,3,1,1,3,3,3,1
1973,4,4,3,3,1,3,1,1,1,3,3,1,1,4,3,2,2,3,1,3,3,3,3,1,3,3,3,2,3,3,3,3,3,3,3,3,4,3,3,3,3,4,3,3,2,3,3,4,3,3,3,1,3,3,4,3,3,4,3,3,3,3,3,3,3,3,1,2,1,3,4,3,3,3,4,3,3,3,3,3,3,1,3,3,3,3,3,3,3,1,3,2,3,2,2,2,3,1,1,3,3,3,1
1974,4,4,3,3,1,3,1,1,1,3,3,1,1,4,3,2,2,3,1,3,3,3,3,1,3,3,3,2,3,3,3,3,3,3,3,3,4,3,3,3,3,4,3,3,2,3,3,4,3,3,3,1,3,3,4,3,3,4,3,3,3,3,3,3,3,3,1,2,1,3,4,3,3,3,4,3,3,3,3,3,3,1,3,3,3,3,3,3,3,1,3,2,3,2,2,2,3,1,1,3,3,3,1
1975,4,4,3,3,1,3,1,1,1,3,3,1,1,4,3,2,2,3,1,3,3,3,3,1,3,3,3,2,3,3,3,3,3,3,3,3,4,3,3,3,3,4,3,3,2,3,3,4,3,3,3,1,3,3,4,3,3,4,3,3,3,3,3,3,3,3,1,2,1,3,4,3,3,3,4,3,3,3,3,3,3,1,3,3,3,3,3,3,3,1,3,2,3,2,2,2,3,1,1,3,3,3,1
1976,4,4,3,3,1,3,1,1,1,3,3,1,1,4,3,2,2,3,1,3,3,3,3,1,3,3,3,2,3,3,3,3,3,3,3,4,4,3,3,3,3,4,3,3,2,3,3,4,3,3,3,1,3,3,4,3,3,4,3,3,3,3,3,3,3,3,1,2,1,3,4,3,3,3,4,3,3,3,3,3,3,1,3,3,3,3,3,3,3,1,3,2,3,2,2,2,3,1,1,3,3,3,1
1977,4,4,3,3,1,3,1,1,1,3,3,1,1,4,3,2,2,3,1,3,3,3,3,1,3,3,3,2,3,3,3,3,3,3,3,4,4,3,3,3,3,4,3,3,2,3,3,4,3,3,3,1,3,3,4,3,3,4,3,3,3,3,3,3,3,3,1,2,1,3,4,3,3,3,4,3,3,3,3,3,3,1,3,3,3,3,3,3,3,1,3,2,3,2,2,2,3,1,1,3,3,3,1
1978,4,4,3,3,1,3,1,1,1,3,3,1,1,4,3,2,2,3,1,3,3,3,3,1,3,3,3,2,3,3,3,3,3,3,3,4,4,3,3,3,3,4,3,3,2,3,3,4,3,3,3,1,3,3,4,3,3,4,3,3,3,3,3,3,3,3,1,2,1,3,4,3,3,3,4,3,3,3,3,3,3,1,3,3,3,3,3,3,3,1,3,2,3,2,2,2,1,1,1,3,3,3,1
1979,4,4,3,3,1,3,1,1,1,3,3,1,1,4,3,2,2,3,1,3,3,1,3,1,3,3,3,2,3,3,3,3,3,3,3,4,4,3,3,3,3,4,3,3,2,3,3,4,3,3,3,1,3,3,4,3,3,4,3,3,3,3,3,3,3,3,1,2,1,3,4,3,3,3,4,3,3,3,3,3,3,1,3,3,3,3,3,3,3,1,3,2,3,2,2,2,1,1,1,3,3,3,1
1980,4,4,3,3,1,3,1,1,1,3,3,1,1,4,1,2,2,3,1,3,3,1,3,1,3,3,3,2,3,3,3,3,3,3,3,4,4,3,3,3,3,4,3,3,2,3,3,4,3,3,3,1,3,3,4,3,3,4,3,3,3,3,3,3,3,3,1,2,1,3,4,3,3,3,4,3,3,3,3,3,3,1,3,3,3,3,3,3,3,1,3,2,3,2,2,2,1,1,1,3,3,3,1
1981,4,4,3,3,1,3,1,1,1,3,3,1,1,4,1,2,2,3,1,3,3,1,3,1,3,3,3,2,3,3,3,3,3,3,3,4,4,3,3,3,3,4,3,3,2,3,3,4,3,3,3,1,3,3,4,3,3,4,3,3,3,3,3,3,3,3,1,2,1,3,4,3,3,3,4,3,3,3,3,3,3,1,3,3,3,3,3,3,3,1,3,2,3,2,2,2,1,1,1,3,3,3,1
1982,4,4,3,3,1,3,1,1,1,3,3,1,1,4,1,2,2,3,1,3,3,1,3,1,3,3,3,2,3,3,3,3,3,3,3,4,4,3,3,3,3,4,3,3,2,3,3,4,3,3,3,1,3,3,4,3,3,4,3,3,3,3,3,3,3,3,1,2,1,3,4,3,3,3,4,3,3,3,3,3,3,1,3,3,3,3,3,3,3,1,3,2,3,2,2,2,1,1,1,3,3,1,1
1983,4,4,3,3,1,3,1,1,1,1,3,1,1,4,1,1,1,1,1,3,3,1,3,1,3,3,3,2,3,3,3,3,3,3,3,4,4,3,3,3,3,4,3,3,2,3,3,4,3,3,3,1,3,3,4,3,3,4,3,3,3,3,3,3,3,3,1,2,1,3,4,3,3,3,4,3,3,3,3,3,3,1,3,3,3,3,3,3,3,1,3,2,3,2,2,2,1,1,1,3,3,1,1
1984,4,4,3,3,1,3,1,1,1,1,3,1,1,4,1,1,1,1,1,3,3,1,3,1,3,3,3,2,3,3,3,3,3,3,3,4,4,3,3,3,3,4,3,3,2,3,3,4,3,3,3,1,3,3,4,3,3,4,3,3,3,3,3,3,3,3,1,2,1,3,4,3,3,3,4,3,3,1,3,3,3,1,3,3,3,3,3,3,3,1,3,2,3,2,2,2,1,1,1,3,3,1,1
1985,4,4,3,3,1,3,1,1,1,1,3,1,1,4,1,1,1,1,1,3,3,1,3,1,3,3,3,2,3,3,3,3,3,3,3,4,4,3,3,3,3,4,3,3,2,3,3,4,3,3,3,1,3,3,4,3,3,4,3,3,3,3,3,3,3,3,1,2,1,3,4,3,3,3,4,3,3,1,3,3,3,1,3,3,3,3,3,3,3,1,3,2,3,2,2,2,1,1,1,3,3,1,1
1986,4,4,3,3,1,3,1,1,1,1,3,1,1,4,1,1,1,1,1,3,3,1,3,1,3,3,3,2,3,3,3,3,3,3,3,4,4,3,3,3,3,4,3,3,2,3,3,4,3,3,3,1,3,3,4,3,3,4,3,3,3,3,3,3,3,3,1,2,1,3,4,3,3,3,4,3,3,1,3,3,3,1,3,3,3,3,3,3,3,1,3,2,3,2,2,2,1,1,1,3,3,1,1
1987,4,4,3,3,1,3,1,1,1,1,3,1,1,4,1,1,1,1,1,3,3,1,3,1,3,3,3,2,3,3,3,3,3,3,3,4,4,3,3,3,3,4,3,3,2,3,3,4,3,3,3,1,3,3,4,3,3,4,3,3,3,3,3,3,3,3,1,2,1,3,4,3,3,3,4,3,3,1,3,3,3,1,3,3,3,3,3,3,3,1,3,2,3,2,2,2,1,1,1,3,3,1,1
1988,4,4,3,3,1,3,1,1,1,1,3,1,1,4,1,1,1,1,1,3,3,1,3,1,3,3,3,2,3,3,3,3,3,3,3,4,4,3,3,3,3,4,3,3,2,3,3,4,3,3,3,1,3,3,4,3,3,4,3,3,3,3,3,3,3,3,1,2,1,3,4,3,3,3,4,3,3,1,3,3,3,1,3,3,3,3,3,3,3,1,3,2,3,2,2,2,1,1,1,3,3,1,1
1989,4,4,3,3,1,3,1,1,1,1,3,1,1,4,1,1,1,1,1,3,3,1,3,1,3,3,3,2,3,3,3,3,3,3,3,4,4,3,3,3,3,4,3,3,2,3,3,4,3,3,3,1,3,3,4,3,3,4,3,3,3,3,3,3,3,3,1,2,1,3,4,3,3,3,4,3,3,1,3,3,3,1,3,3,3,3,3,3,3,1,3,2,3,2,2,2,1,1,1,3,3,1,1
1990,4,4,3,3,1,3,1,1,1,1,3,1,1,4,1,1,1,1,1,3,3,1,3,1,3,3,3,2,3,3,3,3,3,3,3,4,4,3,3,3,3,4,3,3,2,3,3,4,3,3,3,1,3,3,4,3,3,4,3,3,3,3,3,3,3,3,1,2,1,3,4,3,3,3,4,3,3,1,3,3,3,1,3,3,3,3,3,3,3,1,3,2,3,2,2,2,1,1,1,3,3,1,1
1991,4,4,3,3,1,3,1,1,1,1,3,1,1,4,1,1,1,1,1,3,3,1,3,1,3,3,3,2,3,3,3,3,3,3,3,4,4,3,3,3,3,4,3,3,2,3,3,4,3,3,3,1,3,3,4,3,3,4,3,3,3,3,3,3,3,3,1,2,1,3,4,3,3,3,4,3,3,1,3,3,3,1,3,3,3,3,3,3,3,1,3,2,3,2,2,2,1,1,1,3,3,1,1
1992,4,4,3,3,1,3,1,1,1,1,3,1,1,4,1,1,1,1,1,3,3,1,3,1,3,3,3,2,3,3,3,3,3,3,3,4,4,3,3,3,3,4,3,3,2,3,3,4,3,3,3,1,3,3,4,3,3,4,3,3,3,3,3,3,3,3,1,2,1,3,4,3,3,3,4,3,3,1,3,3,3,1,3,3,3,3,3,3,3,1,3,2,3,2,2,2,1,1,1,3,3,1,1
1993,4,4,3,3,1,3,1,1,1,1,3,1,1,4,1,1,1,1,1,3,3,1,3,1,3,3,3,2,3,3,3,3,3,3,3,4,4,3,3,3,3,4,3,3,2,4,3,4,3,3,3,1,3,3,4,3,3,4,3,3,3,3,3,3,3,3,1,2,1,3,4,3,3,3,4,3,3,1,3,3,3,1,3,3,3,3,3,3,3,1,3,2,3,2,2,2,1,1,1,3,3,1,1
1994,4,4,3,3,1,3,1,1,1,1,3,1,1,4,1,1,1,1,1,3,3,1,3,1,3,3,3,2,3,3,3,3,3,3,3,4,4,3,3,3,3,4,3,3,2,4,3,4,3,3,3,1,3,3,4,3,3,4,3,3,3,3,3,3,3,3,1,2,1,3,4,3,3,3,4,3,3,1,3,1,3,1,3,3,3,3,3,3,3,1,3,2,3,2,2,2,1,1,1,3,3,1,1
1995,4,4,3,3,1,3,1,1,1,1,3,1,1,4,1,1,1,1,1,3,3,1,3,1,3,3,3,2,3,3,3,3,3,3,3,4,4,3,3,3,3,4,3,3,2,4,3,4,3,3,3,1,3,3,4,3,3,4,3,3,3,3,3,3,3,3,1,2,1,3,4,3,3,3,4,3,3,1,3,1,3,1,3,3,3,3,3,3,3,1,3,2,3,2,2,2,1,1,1,3,3,1,1
1996,4,4,3,3,1,3,1,1,1,1,3,1,1,4,1,1,1,1,1,3,3,1,3,1,3,3,3,2,3,3,3,3,3,3,3,4,4,3,3,3,3,4,3,3,2,4,3,4,3,3,3,1,3,3,4,3,3,4,3,3,3,3,3,3,3,3,1,2,1,3,4,3,3,3,4,3,3,1,3,1,3,1,3,3,3,3,3,3,3,1,1,2,3,2,2,2,1,1,1,3,3,1,1
1997,4,4,3,3,1,1,1,1,1,1,3,1,1,4,1,1,1,1,1,3,3,1,3,1,3,3,3,2,3,3,3,3,3,3,3,4,4,3,3,3,3,4,3,3,2,4,3,4,3,3,3,1,3,3,4,3,3,4,3,3,3,3,3,3,3,3,1,2,1,3,4,3,3,3,4,3,3,1,3,1,3,1,3,3,3,3,3,3,3,1,1,2,3,2,2,2,1,1,1,3,3,1,1
1998,4,4,3,3,1,1,1,1,1,1,3,1,1,4,1,1,1,1,1,3,3,1,3,1,3,3,3,2,3,3,3,3,3,3,3,4,4,3,3,3,3,4,3,3,2,4,3,4,3,3,3,1,3,3,4,3,3,4,3,3,3,3,3,3,3,3,1,2,1,3,4,3,3,3,4,3,3,1,3,1,3,1,3,3,3,3,3,3,3,1,1,2,3,2,2,2,1,1,1,3,3,1,1
1999,4,4,3,3,1,1,1,1,1,1,3,1,1,4,1,1,1,1,1,3,3,1,3,1,3,3,3,2,3,3,3,3,3,3,3,4,4,3,3,3,3,4,3,3,2,4,3,4,3,3,3,1,3,3,4,3,3,4,3,3,3,3,3,3,3,3,1,2,1,3,4,3,3,3,4,3,3,1,3,1,3,1,3,3,3,3,3,3,3,1,1,2,3,2,2,2,1,1,1,3,3,1,1
2000,4,4,3,3,1,1,1,1,1,1,3,1,1,4,1,1,1,1,1,3,3,1,1,1,3,3,3,2,3,3,3,3,3,3,3,4,4,3,3,3,3,4,3,3,2,4,3,4,3,3,3,1,3,3,4,3,3,4,3,3,3,3,3,3,3,3,1,2,1,3,4,3,3,3,4,3,3,1,3,1,3,1,3,3,3,3,3,1,3,1,1,2,3,2,2,2,1,1,1,3,1,1,1
2001,4,4,3,3,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,3,3,1,1,1,3,3,3,2,3,3,3,3,3,3,3,4,4,3,3,3,3,4,3,3,2,4,3,4,3,3,3,1,3,3,4,3,3,4,3,3,3,3,3,3,3,3,1,2,1,3,4,3,3,3,4,3,3,1,3,1,3,1,3,3,3,3,3,1,3,1,1,2,3,2,2,2,1,1,1,3,1,1,1
2002,4,4,3,3,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,3,3,1,1,1,3,3,3,2,3,3,3,3,3,3,3,4,4,3,3,3,3,4,3,3,2,4,3,4,3,3,3,1,3,3,4,3,3,4,3,3,3,3,3,3,3,3,1,2,1,3,4,3,3,3,4,3,3,1,3,1,3,1,3,3,3,3,3,1,3,1,1,2,3,2,2,2,1,1,1,3,1,1,1
2003,4,4,3,3,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,3,3,1,1,1,3,3,3,2,3,3,3,3,3,3,3,4,4,3,3,3,3,4,3,3,2,4,3,4,3,3,3,1,3,3,4,3,3,4,3,3,3,3,3,3,3,3,1,2,1,3,4,3,3,3,4,3,3,1,3,1,3,1,3,3,3,3,3,1,3,1,1,2,3,2,2,2,1,1,1,3,1,1,1
2004,4,4,3,3,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,3,3,1,1,1,3,3,3,2,3,3,3,1,3,3,3,4,4,3,3,3,3,4,3,3,2,4,3,4,3,3,3,1,3,3,4,3,3,4,3,3,3,3,3,3,3,3,1,2,1,3,4,3,3,3,4,3,3,1,3,1,3,1,3,3,3,3,3,1,1,1,1,2,3,2,2,2,1,1,1,3,1,1,1
2005,4,4,3,3,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,3,3,1,1,1,3,3,3,2,3,3,3,1,3,3,3,4,4,3,3,3,3,4,3,3,2,4,3,4,3,3,3,1,3,3,4,3,3,4,3,3,3,3,3,3,3,3,1,2,1,3,4,3,3,3,4,3,3,1,3,1,3,1,3,3,3,3,3,1,1,1,1,2,3,2,2,2,1,1,1,3,1,1,1
2006,4,4,3,3,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,3,3,1,1,1,3,3,3,2,3,3,3,1,3,3,3,4,4,3,3,3,3,4,3,3,2,4,3,4,3,1,3,1,3,3,4,3,3,4,3,3,3,3,3,3,3,3,1,2,1,3,4,3,3,3,4,3,3,1,3,1,3,1,3,3,3,3,3,1,1,1,1,1,1,2,2,2,1,1,1,3,1,1,1
2007,4,4,3,3,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,3,3,1,1,1,3,3,3,2,3,3,3,1,3,3,3,4,1,3,3,3,3,4,3,3,2,4,3,4,3,1,3,1,3,3,1,3,3,4,3,3,3,3,3,3,3,3,1,2,1,3,4,3,3,3,4,3,3,1,3,1,3,1,3,3,3,3,3,1,1,1,1,1,1,2,2,2,1,1,1,3,1,1,1
2008,4,4,3,3,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,3,3,1,1,1,3,3,3,2,3,3,3,1,3,3,3,4,1,3,3,3,3,4,3,3,2,4,3,4,3,1,3,1,3,3,1,3,3,4,3,3,3,3,3,3,3,3,1,2,1,3,4,3,3,3,4,3,3,1,3,1,3,1,3,3,3,3,1,1,1,1,1,1,1,2,2,1,1,1,1,3,1,1,1
2009,4,4,3,3,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,3,1,1,1,1,3,1,3,2,3,3,3,1,3,3,3,4,1,3,3,3,3,4,3,3,1,4,3,4,3,1,3,1,3,3,1,3,3,4,3,3,3,3,3,3,3,3,1,2,1,3,4,3,3,3,4,3,3,1,3,1,3,1,3,3,3,3,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1
